[0.00s -> 1.52s]  Wait, talk. I don't think people can hear you.
[5117.81s -> 5125.35s]  I played the first one for a little bit. It was fun to shoot stuff
[5125.63s -> 5132.08s]  You know for all the people that are that are like, you know, sir, you're annoying. Yeah, destiny 2 is a great game
[5139.14s -> 5142.54s]  It was even more annoying that he didn't complain about it
[5143.34s -> 5149.86s]  Honestly, I picked the wrong person to stream this conference. But I want something. I want something that's like oh shit
[5150.78s -> 5153.82s]  I mean, I asked you if you wanted to so it's my fault
[5155.14s -> 5162.28s]  Just hates everything. He's bashes everything. He's one of those BP bashes. He's angry
[5163.16s -> 5175.28s]  Some of this stuff does look pretty good. I mean age of it. That's it. Is that a remake?
[5175.80s -> 5181.29s]  It is right age of empires. No, actually, I think it is the
[5182.33s -> 5186.93s]  The thing that most interested me this entire conference
[5187.65s -> 5194.59s]  Was them saying we're still working on a fable and they didn't even show it since when are they working on fable?
[5195.03s -> 5198.94s]  I think I think he was just saying that they're like currently working on it
[5199.22s -> 5203.94s]  Yeah, but it was like the briefest of name drops of like I am we're working like we what?
[5204.82s -> 5208.50s]  Yeah, but how long has it been? Holy shit. We've been here for an hour and a half
[5209.34s -> 5210.75s]  Yeah
[5210.75s -> 5213.29s]  Wait, what?
[5213.29s -> 5219.68s]  How did that go by that my brain that did not process that an hour a half has gone by time goes by fast when you're
[5219.68s -> 5221.68s]  Just having lots of fun
[5221.92s -> 5226.49s]  That I've been having no fun with you. That's the thing. I've actually hated every second of being this
[5226.49s -> 5230.05s]  I think that I think that you're being you're playing coy and you've had so much fun
[5230.97s -> 5237.23s]  So what what's what's the what's the big one? I feel like I missed everything
[5238.11s -> 5244.44s]  What do you mean you I missed everything the big one they started with starfield
[5244.62s -> 5254.98s]  Yeah, but that was an hour and a half ago. So you forgot you missed Elden Ring. No, I'm just kidding
[5254.98s -> 5260.66s]  I saw the trailer that looks fucking awesome. Yeah. All right, wait, we gotta talk about elder Elden Ring for a second
[5261.30s -> 5263.62s]  Am I to be am I wrong here?
[5263.62s -> 5271.04s]  It's it's an open world from software like Dark Souls game like open like complete or is it because don't mean Dark Souls is open
[5271.04s -> 5273.56s]  World technically right but like a big open world
[5275.97s -> 5280.37s]  Supposedly and you get a horse but why they give you a horse if you didn't have somewhere to go
[5280.37s -> 5284.25s]  Why are they making that such a point because all the other Dark Souls games were kind of open world, weren't they?
[5284.33s -> 5290.49s]  They've not really they were open in that different paths connected to each other, but they weren't actually open
[5290.49s -> 5294.85s]  I can't imagine how crazy they've been an open world Dark Souls kind of game
[5294.85s -> 5302.47s]  It has open fields, but it still has some the same dungeons like Dark Souls
[5302.47s -> 5305.71s]  I don't know
[5305.83s -> 5310.91s]  Well, but here's something really important about about the guy in the call right now the last from software game that came out
[5310.91s -> 5312.91s]  He didn't finish but I did
[5313.03s -> 5322.03s]  Which one was the last one? It's Kero. Remember you did not beat the last boss in secure. Oh, you were like this game's dumb
[5322.03s -> 5324.03s]  I don't want to even complete it. You're
[5324.79s -> 5329.71s]  You're bringing up games that are the most likely to make people not like me
[5330.71s -> 5333.40s]  Hold on. I guess for this add-up
[5333.44s -> 5337.83s]  I'm getting flashbang by the screen being open. So wait
[5338.19s -> 5344.15s]  Well, hold on the next one is Square Enix at 12 15. What time is that what that's like?
[5344.15s -> 5350.03s]  That's in like 45 minutes from now. Yeah, okay. So we've got a lot to talk about for 45 minutes a huge recap
[5350.03s -> 5353.09s]  I actually I don't know if you wanted to keep talking about that
[5353.09s -> 5357.75s]  I don't know if I'm interrupting but I know that like I was saying earlier, this is my this is my big break
[5357.75s -> 5360.03s]  I don't normally have such
[5360.63s -> 5365.43s]  High caliber celebrities on my stream and I'm kind of trying to make it as a journalist
[5365.43s -> 5369.91s]  So I actually wrote up a bunch of interview questions for you and it would be an honor if you would allow me
[5370.35s -> 5375.39s]  To interview you no. All right. So what did you think about?
[5375.91s -> 5382.81s]  What do you what what do you think about me beating secure? Oh before you I didn't beat it at all
[5382.83s -> 5385.85s]  So I don't really I don't think anything
[5387.61s -> 5391.70s]  Congratulations, nobody said getting the sus guy is pretty big
[5391.90s -> 5400.54s]  So what what was in that conference that you thought was that you were interested in?
[5402.46s -> 5404.59s]  Babel
[5405.35s -> 5410.63s]  All right, you wrote down you know replaced I wrote it down snowboard cameraman I wrote that down
[5410.63s -> 5415.12s]  I wrote I don't know why I wrote that down. Why did you write among us? I just
[5416.32s -> 5422.58s]  Sweeping the nation. So wait, what was the among us thing was that they they're adding more lobby slots
[5422.58s -> 5427.23s]  Wait, so is it okay for you to interview me? I don't want to interview you
[5427.23s -> 5431.15s]  I don't what you are you you are interviewing me. You're not a question
[5431.15s -> 5435.39s]  I have what would I even ask you like I don't you just asked like three in a row
[5437.79s -> 5440.75s]  But this it's we're talking about the games we just
[5441.15s -> 5444.27s]  Watched not about like what you had for dinner last night
[5444.43s -> 5450.58s]  that was not one of the questions, but you know, um, I like the camera the cameraman snowboard game could be funny because
[5451.06s -> 5455.70s]  You know the laugh-out-loud moments of being able to take the camera and watch like you like snow snowboard down
[5455.70s -> 5457.50s]  I don't know why it's you it's not gonna be you
[5457.50s -> 5462.74s]  It's gonna be somebody else way more interesting than you but like it's gonna be filming somebody like a hilarious other streamer
[5462.98s -> 5469.04s]  Going and like crashing and jumping over somebody and stuff. You know, I mean I need I need the
[5469.28s -> 5470.40s]  old-person
[5470.40s -> 5475.84s]  Recap, I'm like clicking to the stream what you didn't hear what I just said. No, no, I heard what you just said
[5475.84s -> 5478.68s]  I'm looking like what games they showed that I miss
[5479.30s -> 5485.10s]  Understand because like there was a couple things that seemed interesting, but everything that seemed interesting had no gameplay
[5485.18s -> 5489.10s]  Which is kind of typical e3. I'm curious about the arcane
[5489.50s -> 5492.79s]  Studios because our game studios has never made a bad game
[5492.99s -> 5498.63s]  But I don't know what they were showing because there was no gameplay. It's gonna be like
[5499.51s -> 5503.63s]  Shooter four-player, that's very presumptuous of you. It's a
[5504.99s -> 5511.52s]  You're jumping to conclusions here, Jerma, even if it's and I feel like you're not being fair to the developers
[5511.52s -> 5515.70s]  I always try and give it there. All right, hold on. But what what what did you said arcane studios?
[5515.70s -> 5519.22s]  What was the last thing they made?
[5519.46s -> 5526.56s]  Prey was the last okay, so they make good games. Yeah, they make prey to make dishonored. Oh, okay
[5526.64s -> 5530.72s]  So, yeah, they probably they're probably all right and they're they're making death loop
[5530.72s -> 5533.28s]  But I think this would be the actually the first time that they have
[5534.09s -> 5541.36s]  Made two games at once because I didn't expect a second game. Also Dark Messiah a very good game
[5541.36s -> 5550.00s]  That is a very good game. I'm just kidding. Yeah, but if you want to play the snowboard game, I'll film you. Oh, okay
[5550.00s -> 5554.87s]  Yeah, no, okay. No, that's fine. I'll do the snowboarding you do the camera. Yeah, it was just kidding around
[5556.50s -> 5560.34s]  Something for blood darkness. I might I would love to see another one of those wouldn't you?
[5560.46s -> 5565.10s]  Yeah, I would love any I would like a heroes of might and magic game that
[5565.86s -> 5571.36s]  Was the last one they even made they've made a bunch of them
[5571.72s -> 5578.02s]  But even you just haven't heard of them because they were not very good. Why are you pretending to play games?
[5578.02s -> 5580.38s]  I know that is what I'm doing cuz I don't
[5582.58s -> 5586.94s]  I mean, there's 22,000 people here. I have to at least pretend like I fucking know what I'm doing
[5586.94s -> 5589.89s]  I have to we have to say I have to sit with like a hand on my to be like
[5589.89s -> 5597.38s]  Let me tell you something. That is not why people are here, right?
[5597.38s -> 5603.90s]  You know if they wanted to go to Applebee's they just switch the channel you have to be comfortable
[5603.90s -> 5610.68s]  Silence sometimes I am comfortable with silence. But did you see that? It was like a dust cloud that just went by the camera
[5610.68s -> 5622.15s]  That was crazy. Uh, no, I don't have it open. We want the dump truck. We're here to see you. Oh, thanks
[5622.15s -> 5633.08s]  No, thank you. Seriously. Thank you Applebee's Andy. You're looking cute today. You lost weight
[5633.22s -> 5637.08s]  I've gained a lot of weight actually like a hundred and sixty
[5639.42s -> 5644.34s]  Okay, too much weight. Oh, yeah, I haven't stood up on I haven't stood up on camera for a while
[5644.34s -> 5650.57s]  I actually know that's versions of me have how it way that really like okay
[5650.57s -> 5654.77s]  Jarvis short jokes, but to hear that you're you gained a ton of weight. You're 160
[5654.85s -> 5660.49s]  We're going with this that math doesn't that's weird to me that you could be like, oh, yeah
[5660.49s -> 5662.97s]  I'm up a whole bunch. I'm a hundred. That's like nothing
[5662.97s -> 5670.53s]  I'm not I'm how short do you have to be for like I've gained a bunch of weight and you to be 160 pounds to be
[5670.53s -> 5676.26s]  Like oh, it's not how it's getting bad. I'm five like eight, you know, how tall I am
[5676.30s -> 5684.60s]  Why is this such a mystery? Well, that's I'm just saying that's the first time it has actually hit me as like I'm on board with this joke
[5685.78s -> 5691.54s]  There is no job. I'm five eight and a hundred and sixty fat guy pounds. Like I need to lose
[5692.54s -> 5694.54s]  160 cannot be fat
[5695.34s -> 5700.62s]  Seven to five eight and I'm gonna say that range because it depends on what kind of shoes you have on if you have dress shoes
[5700.62s -> 5702.62s]  On I become five eight and a half without
[5703.30s -> 5708.02s]  You're a dwarf without dress shoes. I'm like five seven and two quarters or something
[5708.06s -> 5715.53s]  I have to have dress shoes on my chat, which is scientists very intelligent people
[5715.53s -> 5718.29s]  This guy's saying 160 at your height is perfectly healthy
[5718.85s -> 5728.90s]  Are you always this down on yourself?
[5729.02s -> 5733.85s]  If you have fucking dress shoes on you get a little taller
[5734.41s -> 5737.42s]  Wait, how tall are you?
[5737.62s -> 5743.22s]  Six two. Yeah, right. What do you mean? Yeah, right? You're like again. You've seen me
[5743.22s -> 5746.43s]  Oh six one. You're like six feet on a good day
[5747.43s -> 5753.19s]  By the way, who gives a shit about any of this? What did you think about the fucking fable conference?
[5753.19s -> 5757.80s]  I think it was really cool that for about one second
[5757.80s -> 5763.69s]  They showed a sword and apparently that sword is in fable. Yeah, we can we can we move on to something else?
[5763.69s -> 5766.37s]  I mean, this is making me a little nervous talking about how tall I am
[5766.69s -> 5770.96s]  What did you see the first conference? Did you see yesterday?
[5770.96s -> 5775.38s]  I didn't we could watch yesterday's stuff cuz I haven't seen any of it. No, I've seen that shit
[5775.38s -> 5778.28s]  It was fucking cool. Some of the stuff was cool. You really should check it out
[5778.44s -> 5784.93s]  Yeah, I was going to wait because you were like, I'm only gonna stream on Sunday and I was like, oh, okay
[5784.93s -> 5788.98s]  I'll just like I'll cue it all up for him
[5790.13s -> 5797.73s]  And but this is this is what like all the big reveals are like Xbox the Xbox. No, that's when that typically happens
[5797.89s -> 5810.50s]  They typically happen on the first day. Let me go take a break. I have to go to the bathroom. Um, yeah, when's the next one?
[5811.06s -> 5812.50s]  well, 15
[5812.50s -> 5817.30s]  12 15 we got a we have to kill a lot of time here. What are we gonna? What do we do?
[5819.04s -> 5830.00s]  I don't know shit. How do I how do we kill like 30 minutes? This is like 45 minutes. I don't know ma'am
[5830.00s -> 5833.14s]  What can we even play?
[5834.64s -> 5846.61s]  Among us. I'm not playing the minus. I'm not playing wait, you know what? No. No, it's the only time I'd ever play it
[5847.05s -> 5851.75s]  It's a bit me and you what are we gonna? I who is the imposter you you killed me
[5851.93s -> 5859.47s]  That's how you do it. The reason why I don't play among us and the reason why a lot I I'll give you the reason
[5859.79s -> 5862.51s]  I don't I don't know like
[5863.19s -> 5867.67s]  10 streamers to be like hey you guys ready to play among us. No, I don't I'm not gonna do that
[5867.83s -> 5872.87s]  Well, then you're gonna get involved in the streamer drama. I know like four people
[5872.87s -> 5889.73s]  I mean I could ask people on Twitter just ask people on Twitter what I don't like. Okay, here's thing
[5889.73s -> 5891.17s]  I don't really want to play though
[5891.17s -> 5895.81s]  I don't really like care that much about among us to like hit up a bunch of people and be like hey
[5895.81s -> 5906.74s]  I want to play among us today. Can you and can I be in? Oh, yeah, that's another thing
[5906.78s -> 5910.90s]  Talk about so I'm gonna I'm gonna be do it. I guess I'm talking about tomorrow
[5911.72s -> 5913.60s]  I'm gonna be on
[5913.60s -> 5921.25s]  OTK schooled you just making up letters. What? Oh, I'm gonna be I'm gonna be on schooled
[5921.25s -> 5926.56s]  It's a it's a like a game show. Oh, check it out. It's a it's a it's gonna be fun
[5927.20s -> 5931.38s]  It's a it's a game where you go through 12 grades
[5931.48s -> 5937.20s]  You start it like kindergarten you go grade one grade two grade three and if you get three questions wrong, you're eliminated
[5937.78s -> 5941.34s]  I hopefully I make it past the second grade. I really I'm very concerned
[5941.34s -> 5946.68s]  I've actually been studying like the periodic table and like math and shit cuz I'm stood
[5946.68s -> 5949.48s]  It's been like 20 years since I've been in a fucking classroom
[5949.72s -> 5954.82s]  Yeah, when you're in school and you're young they don't teach you that you don't actually need to know any of it
[5954.82s -> 5959.12s]  I really hope I get this past like the fifth grade or something
[5959.12s -> 5965.24s]  I think is that's like okay, right getting to like the sixth grade in a game show at least it's like alright
[5965.72s -> 5974.71s]  Seventh and eighth grade science questions are kind of they can be really specific, right? Yeah
[5974.71s -> 5983.31s]  I do could you beat yourself, you know, you used to do the uh, what did they call it in school the
[5984.12s -> 5991.34s]  The fitness awards and gym every year. Yep. They're gonna make you beat your like your times on the
[5992.62s -> 5996.62s]  You can do never tell the story about how I tried to run the mile as fast as I could and I end up like
[5996.74s -> 5999.98s]  Puking and they had to put me in a wheelchair and we and I had to go through like the halls in my school
[6000.38s -> 6006.81s]  I haven't heard that no, I like I've told that story. Yes. Okay. I'm just making sure I've told it
[6006.93s -> 6010.76s]  Okay, I was so desperate. I think you just told it again
[6010.76s -> 6015.32s]  I did but like I just so badly wanted to I don't know why I just
[6015.90s -> 6020.02s]  Decided I was gonna run the mile and try to get it as fast as I could or do it as best as I could
[6020.02s -> 6023.62s]  And I think like six or seven minutes was oh wow
[6024.04s -> 6027.72s]  You get your name written down in a book if you go like six or seven minutes
[6027.72s -> 6030.88s]  And I was like I'm going for it and then I it was awful
[6030.88s -> 6035.84s]  I felt awful. I wasn't really prepared for it. I ended up like puking behind a tree. I couldn't really walk
[6035.84s -> 6042.66s]  I was so fucked up that the teacher like the phys ed teacher had put me in a wheelchair and I it was it was just awful
[6042.86s -> 6045.38s]  But here's one thing I'm really good at in that shit
[6045.38s -> 6050.90s]  You know the one where you sit down and you put your feet against the box and you have to put your arms out
[6050.90s -> 6052.90s]  And go help them lean forward
[6053.66s -> 6056.94s]  No, no, how far how far on the line you can put when you put your hands on top
[6056.94s -> 6059.84s]  You guys know what I'm talking about the sit and reach. Yep. I am
[6060.40s -> 6065.12s]  Reekishly good at the sit and reach because I have really long long arms and fingers and
[6065.88s -> 6067.64s]  Like a really long body
[6067.64s -> 6074.75s]  So I'm able to just like go like this and just I beat everybody's record when I was young
[6074.75s -> 6081.97s]  I could do that position the reach I could put my nose on the ground. I can barely reach my knees now
[6081.97s -> 6089.09s]  What happened put your nose on the ground wouldn't you know like if you put your feet out in front of you and like lean forward?
[6089.09s -> 6097.99s]  Yeah, like I could stretch enough that I could put my face on the floor what yeah
[6099.84s -> 6113.08s]  Yeah, what what what's the problem? Oh?
[6116.20s -> 6128.37s]  Are you good? Oh, I see where this is going. I see I understand where this is going now
[6129.43s -> 6131.92s]  You have sexual comedy
[6132.28s -> 6139.16s]  Like what the fuck are you talking about you could seriously lean down you could put your face on the ground
[6139.16s -> 6144.48s]  Is that what you're telling me? Yes. No you fucking no way. You know, what are you talking about?
[6146.50s -> 6153.44s]  That's what I'm talking about you're telling me while you're sitting if you were Steve Wow back you could lean forward
[6154.00s -> 6159.00s]  All the way and have your face touch between your legs and hit the ground
[6159.00s -> 6167.69s]  Well, I mean like my body would go forward so like not like not like that close
[6167.69s -> 6168.81s]  There's what you're talking about
[6168.81s -> 6173.93s]  But yes, like if I leaned and tried to do the like touch your toes I could get my face to the ground
[6175.93s -> 6180.73s]  I lived it
[6185.74s -> 6189.68s]  Like okay, we gotta move on because I'm gonna get stuck on this
[6196.74s -> 6203.44s]  Everything's fine. Everything's fine. I'm just I lived it. Are you jealous? No, I just can't
[6204.12s -> 6210.28s]  Understand I can't believe that what you're describing is something that everybody says is impossible
[6211.04s -> 6213.04s]  But the stop somehow
[6213.20s -> 6216.00s]  You put your face on the ground between your legs
[6216.44s -> 6223.48s]  Do you understand like how that's not even you make it doesn't make any sense what you're saying
[6225.16s -> 6230.24s]  There's no way you were able to do that this no way you're able to do that this I don't believe it
[6230.24s -> 6232.24s]  I I refuse to believe that's possible
[6232.64s -> 6238.88s]  You could probably look up a Google like a video right now and react to it live on stream
[6238.88s -> 6243.32s]  Like someone stretching and do it like I've seen videos of people doing crazier stuff than that
[6255.61s -> 6259.38s]  Okay, do you not like those kinds of videos
[6260.10s -> 6270.39s]  I think it's time we take a quick break and get a little bit of water refill some coffee and get prepared for the
[6270.39s -> 6277.35s]  What's the next conference is coming up next Square Enix coming up next probably anime games and you know growing up
[6277.35s -> 6280.95s]  I was just always told that people like, you know, yeah flexible boys. Oh
[6283.15s -> 6291.02s]  My god, I just muted him. I mean I muted him. I I'm on his stream, but he's not on mine
[6291.28s -> 6302.45s]  Yes, you are. You're muted on my stream respond to you still. Okay, I'm gonna
[6303.01s -> 6317.43s]  Okay, I've got to start screening your comments, okay, go ahead and tell me we've got not true
[6317.43s -> 6320.03s]  We thought like at some point you were like, oh, you know what?
[6320.03s -> 6324.23s]  I'm gonna put like the actual like 18 plus on the channel and I'm gonna start saying swear words like damn
[6324.43s -> 6330.43s]  There is there is a mature audience morning on this channel. Yeah, so why can't I talk about being flexible?
[6330.45s -> 6336.08s]  It's it's it's the way you do things. You know what I mean? It's the way you do things
[6336.12s -> 6344.20s]  It's the way you it's the way you do it. Okay, so let me ask you this. I'm screening it good
[6344.24s -> 6349.69s]  All right, let me know I'm sorry. I'm screening it right now
[6349.99s -> 6366.24s]  Say that again if you had to if you absolutely had to I'm screening the rest of this
[6366.52s -> 6373.85s]  To be so say that one more time if you had to bleach one part of your body, what would it be?
[6373.85s -> 6382.56s]  I'm here. I don't know. But what are you talking about? Like? All right. I'm come. All right. He's muted. He's gone. He's muted
[6383.20s -> 6387.56s]  We're gonna I'm gonna take a break. We're gonna go pee. I might grab this more coffee
[6387.76s -> 6390.72s]  This is gonna this would be like a five-plus minute break
[6390.72s -> 6395.36s]  Okay, like I'm not gonna turn the stream off but like there's nothing gonna be here. What are you you agree with that?
[6395.60s -> 6402.44s]  What did you just say? I just said like let's take a five-minute break a five-minute
[6402.44s -> 6405.82s]  I'll get like a coffee cuz I mean we got like another like 20 30 minutes
[6405.84s -> 6412.05s]  I'm I'm like young and spry enough still that I don't need to get coffee. So I'm I'm still just gonna be here
[6412.05s -> 6421.60s]  All right. Well, I don't I just I'm not gonna be here for like at least five minutes. Okay. Well, are you are you muting me?
[6421.60s -> 6424.18s]  I just want to make sure that I don't like say anything while you're gone
[6424.44s -> 6430.06s]  Okay, just came out of my nose. I gotta go
[6430.38s -> 6435.33s]  Alright and turn off your stream too. I don't want you to talk about me. Okay
[6439.08s -> 6441.58s]  All right, I'll be right back I'm back in like five minutes
[6444.21s -> 6446.96s]  we're gonna do Square Enix and
[6447.00s -> 6454.97s]  Hopefully we don't talk about stir being able to lean forward far enough to touch the ground, right? Okay
[6455.61s -> 6458.49s]  Well, I will be right back after these okay
[6458.49s -> 6463.29s]  I want to say that this was also like second or third grade. So you're making it I okay
[6463.41s -> 6471.28s]  Goodbye. Good fucking bye. Goodbye. Goodbye. Goodbye. Goodbye. Goodbye. I'm going I'll bring it back. Goodbye. Oh my god
[6471.28s -> 6482.30s]  I'll be back. I thought you were talking about like like now like like recently. Oh my god
[6482.30s -> 6485.98s]  I'm out get back. Stop. Stop. Stop it. Stop. I'm out of here. I'm out of here
[6485.98s -> 6514.90s]  I'll be back in five minutes. I need to unmute him cuz we didn't talk about this. I thought you were saying
[6515.28s -> 6521.12s]  Yes, I was able to do that maneuver and go boy. I got I got that maneuver up there somewhere
[6521.16s -> 6523.28s]  I thought you meant like you have that maneuver
[6523.28s -> 6529.12s]  It's something that you like developed and be able to able to do when you were younger and it's like something you could still do
[6529.12s -> 6530.20s]  I
[6530.20s -> 6534.36s]  Specifically said I used to be able to do this and I can't even reach my own knees now
[6534.36s -> 6539.72s]  I was I didn't even hear the second part of that sentence. Okay
[6539.72s -> 6545.72s]  I think that you just have like a prejudice against me where you expect the things that I say to be things you don't want
[6545.72s -> 6548.64s]  To hear and that you don't actually give me the floor to speak
[6549.56s -> 6553.20s]  And you don't really consciously accept what I'm talking to you about
[6554.47s -> 6556.47s]  I don't know my fucking like
[6556.83s -> 6561.33s]  My brain thought that like this is so are you know? All right. Goodbye. I'll be back in five minutes
